1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100
74 33 25 40 53 92 14 85 11 76 52 44 84 51 12 37 49 67 78 71 21 93 97 48 65 32 73 42 68 46 29 36 24 8 54 72 41 63 66 70 18 57 2 80 17 20 38 56 28 35 5 62 31 13 50 26 82 75 23 39 89 83 34 3 6 27 43 99 30 77 100 4 86 91 10 88 69 79 45 81 19 61 96 16 55 94 90 87 60 22 95 59 1 58 47 64 7 15 98 9
41 34 44 100 20 78 94 32 83 76 3 16 50 14 25 92 61 66 53 12 52 98 51 29 62 4 68 63 59 36 49 82 22 89 70 31 35 11 64 54 87 5 58 90 10 13 26 57 67 9 81 80 17 56 37 1 88 73 47 74 84 27 19 43 96 86 38 45 8 21 93 91 28 39 46 95 18 15 48 71 42 97 72 24 7 23 30 99 60 77 55 40 69 85 79 75 65 6 33 2
64 47 45 74 10 54 82 89 84 24 69 9 5 86 2 12 44 78 79 36 61 55 38 39 76 11 37 100 92 14 15 33 46 3 67 43 16 90 81 7 41 75 72 60 58 25 87 29 71 27 1 59 13 42 8 35 53 34 31 50 57 99 65 63 88 85 94 80 96 19 70 91 20 18 28 66 40 26 68 62 51 56 4 23 21 22 52 97 6 30 73 77 48 32 98 95 83 49 93 17
84 49 2 46 65 94 42 66 76 60 55 97 30 37 58 92 10 20 14 71 31 36 78 33 38 39 70 23 51 32 75 93 22 80 88 74 79 4 34 87 3 35 9 27 57 13 72 59 68 77 69 52 73 81 6 16 98 53 56 91 100 17 44 26 43 7 15 11 12 18 8 64 99 21 95 25 29 50 62 47 61 63 54 86 24 40 41 48 82 45 83 89 90 5 28 85 1 67 96 19
93 92 61 84 95 9 41 47 17 37 71 80 75 53 54 67 94 35 32 5 43 16 79 42 55 50 45 89 74 39 77 100 3 27 14 8 69 76 49 85 87 4 20 64 36 73 22 70 28 7 31 11 62 83 81 78 59 26 82 58 86 57 72 99 96 34 23 46 25 91 44 52 1 97 12 90 6 2 63 29 66 68 48 33 15 51 18 19 98 10 24 21 40 56 88 65 38 60 13 30
29 51 63 33 73 44 60 66 61 22 77 65 15 37 2 47 27 21 19 93 13 86 83 40 41 56 18 95 17 8 38 4 46 30 32 12 48 43 1 58 62 76 9 6 57 50 64 36 23 100 98 16 11 92 54 3 69 72 89 49 67 81 10 59 82 80 5 26 53 97 68 20 35 28 90 31 84 24 25 85 87 55 88 14 91 78 75 99 79 74 71 34 39 7 70 42 52 94 96 45
7 35 22 86 18 8 33 68 49 45 17 87 25 65 5 44 15 70 1 79 57 50 96 71 26 77 43 99 10 97 24 16 100 52 20 94 90 39 41 38 91 3 61 54 42 93 56 11 62 89 4 19 53 13 72 2 76 64 73 84 36 28 66 32 6 31 48 80 67 83 55 9 60 40 27 85 95 78 23 92 14 30 88 69 21 58 34 82 47 12 63 74 29 75 59 81 46 37 98 51
37 58 32 66 89 44 10 41 19 15 80 16 28 61 25 6 52 84 77 76 13 12 74 71 83 17 2 70 73 34 72 51 57 78 69 86 68 54 20 39 81 46 87 97 85 49 94 4 22 3 35 55 90 63 11 60 9 23 100 26 48 5 88 21 8 95 24 91 50 29 93 1 36 30 62 47 7 27 96 56 79 65 33 67 31 98 18 38 82 43 64 92 40 42 45 53 14 75 59 99
37 15 36 62 42 91 65 6 83 24 75 8 59 25 58 7 2 69 72 80 95 26 66 40 87 10 55 84 77 44 52 1 85 92 38 82 20 89 39 60 5 31 29 100 14 96 81 76 46 93 45 97 22 47 21 3 27 98 16 63 28 11 33 51 50 54 32 9 49 12 23 19 88 78 41 73 86 4 13 71 70 79 18 68 35 56 30 61 74 48 17 57 94 64 90 53 43 99 34 67
99 13 72 32 10 41 69 21 63 67 54 75 1 9 88 56 61 35 17 64 23 45 77 85 86 49 70 82 5 44 12 47 100 71 95 97 36 26 19 60 39 6 94 68 81 84 18 15 40 3 55 46 90 22 27 8 38 89 29 66 74 78 14 30 79 98 7 37 52 20 24 65 48 31 43 33 80 28 87 2 50 59 53 42 57 92 34 4 76 96 11 93 73 58 25 83 51 91 16 62
67 59 46 8 17 72 68 41 90 87 77 45 30 71 96 5 43 54 55 26 2 50 64 98 88 62 84 22 85 91 53 70 40 61 94 28 6 82 75 74 69 7 34 36 23 49 65 13 78 92 93 56 25 95 14 16 29 1 9 66 86 63 73 76 32 12 47 31 20 80 89 10 81 44 19 83 38 24 51 79 60 35 3 39 58 18 4 99 15 33 11 21 27 57 42 100 97 52 48 37
60 67 34 88 37 96 20 5 63 65 78 57 28 47 38 19 16 39 75 25 14 23 55 95 30 35 74 27 49 83 76 93 82 68 42 12 69 41 54 81 84 1 15 4 33 97 29 100 18 32 46 24 61 36 80 31 99 59 72 92 66 7 73 64 8 87 62 40 44 50 45 10 98 56 77 58 21 17 48 51 2 85 53 71 9 86 6 11 43 89 13 70 79 52 90 91 94 26 3 22
76 13 48 17 32 6 28 31 12 95 57 14 18 56 80 99 54 33 23 45 77 1 78 30 66 74 79 46 43 73 51 86 52 26 84 35 92 81 67 70 5 7 8 93 39 75 91 27 61 24 3 38 89 90 34 98 55 47 62 22 44 11 69 36 71 72 25 42 64 50 85 94 2 41 37 87 40 15 96 49 53 16 20 97 21 82 88 60 58 65 63 4 29 68 83 100 9 59 10 19
15 76 41 64 37 21 62 72 94 2 71 5 65 84 3 82 96 75 42 99 90 33 43 30 23 60 7 34 66 79 28 31 16 53 38 54 35 9 52 80 56 1 11 87 20 10 97 83 77 48 4 44 40 57 91 17 13 51 8 78 46 19 26 47 89 70 29 25 32 67 6 61 22 14 86 12 49 50 58 55 85 69 68 100 36 88 74 59 92 45 95 93 81 73 98 39 27 63 18 24
66 15 50 91 65 67 26 53 61 13 63 88 34 23 74 18 21 10 97 31 14 32 77 71 24 87 68 59 79 58 75 90 17 11 96 3 60 76 93 86 39 46 48 33 6 94 36 57 54 2 45 89 35 47 95 30 82 28 51 16 4 40 62 8 41 73 83 19 72 85 44 92 64 78 29 12 42 69 80 20 99 43 37 27 5 1 98 52 22 55 9 49 7 100 81 84 38 70 25 56
6 9 29 42 10 57 3 95 36 66 40 54 21 18 77 23 99 32 74 78 86 41 70 2 98 72 39 60 30 5 43 73 27 52 14 28 94 84 59 75 76 58 19 88 64 49 22 16 55 45 13 81 53 96 56 8 93 48 33 12 1 62 68 90 26 67 34 89 83 82 97 69 24 63 7 38 25 15 37 71 51 50 44 17 46 80 4 11 65 100 87 35 92 47 20 31 79 61 85 91
12 97 90 63 76 84 1 6 91 36 14 39 3 85 8 30 98 86 95 92 5 68 7 66 20 47 58 80 48 77 34 18 37 96 25 53 11 70 93 41 2 44 83 33 75 4 23 29 73 19 62 42 61 35 67 52 28 55 54 40 94 27 74 38 65 45 10 87 69 88 13 17 9 59 71 15 46 100 64 51 60 81 16 22 78 89 43 50 24 32 79 72 57 49 82 21 26 31 99 56
16 92 19 85 1 22 8 72 65 27 100 66 32 34 53 26 10 21 7 48 43 6 76 23 58 44 41 17 31 87 13 51 73 89 57 93 61 56 70 9 84 68 80 36 37 55 11 52 86 20 90 3 78 83 69 64 97 81 77 54 47 60 42 4 12 91 98 29 74 15 96 30 5 71 24 14 35 38 63 40 82 75 94 45 62 88 79 50 33 67 18 28 99 2 25 46 39 95 49 59
46 41 17 35 40 39 11 98 85 52 94 82 65 43 2 62 48 61 3 71 19 81 37 83 9 74 27 49 1 53 5 97 86 76 80 7 75 31 63 68 60 4 79 26 22 73 99 67 54 78 66 77 87 51 90 15 28 44 29 64 45 88 59 24 95 56 92 42 12 93 34 13 69 89 33 84 32 36 38 18 96 25 58 100 50 91 47 23 20 21 30 72 14 57 55 10 8 70 16 6
53 59 15 13 32 56 61 39 89 81 93 35 34 99 45 41 38 33 57 83 26 88 10 66 19 94 46 31 98 84 85 49 70 54 23 87 29 67 78 11 27 48 24 9 1 36 3 73 12 76 7 79 42 16 91 20 95 90 17 82 2 21 68 25 86 6 37 65 18 8 92 58 5 28 47 55 22 75 14 4 97 80 63 40 77 44 72 96 100 51 69 60 64 52 30 43 71 50 74 62
84 48 45 35 75 54 24 95 61 10 43 20 38 12 3 94 21 68 82 64 69 98 13 56 99 4 14 81 9 39 33 66 1 90 74 34 86 55 97 27 11 62 16 79 37 58 5 88 41 6 71 60 77 63 91 85 18 72 40 26 51 49 32 46 67 47 96 29 31 19 7 8 25 80 23 22 78 15 30 52 42 70 59 17 57 65 36 93 92 2 73 28 50 100 89 87 53 76 83 44
24 96 22 28 40 83 82 77 27 53 66 31 34 90 84 21 79 86 74 5 18 2 33 64 65 12 43 42 51 62 70 19 54 37 20 49 26 72 8 52 76 7 63 55 1 68 17 56 29 13 87 92 71 95 85 99 9 61 11 14 35 60 57 39 45 88 3 38 100 81 67 30 10 47 50 80 32 89 25 93 6 59 48 75 41 97 44 94 46 91 16 23 58 69 98 36 78 15 73 4
98 87 6 93 91 10 24 94 19 60 82 45 44 3 89 33 52 55 77 59 65 14 26 43 20 1 99 84 51 86 54 13 47 23 75 9 90 72 57 46 30 27 25 17 63 61 56 66 79 67 7 58 18 40 15 8 29 35 97 50 88 64 49 62 21 42 85 41 22 78 48 80 2 73 36 34 92 53 38 39 70 71 83 68 74 37 69 4 11 12 28 76 32 16 95 96 100 31 81 5
35 98 95 56 93 28 44 15 2 72 67 79 37 24 25 39 82 16 8 11 64 58 50 73 22 20 61 84 29 46 69 19 54 90 92 62 71 100 42 96 40 23 52 86 74 1 97 5 45 63 60 7 87 65 70 12 36 77 76 75 34 38 94 30 31 78 81 3 27 48 49 47 99 9 14 6 17 21 85 13 51 41 4 89 88 32 68 18 43 53 57 83 26 59 33 66 55 80 10 91
91 73 99 36 67 56 32 76 93 86 85 97 40 54 28 20 3 45 37 100 26 21 69 10 82 13 87 12 18 1 88 72 34 58 51 66 22 84 81 57 64 62 78 53 80 65 25 63 11 49 44 4 8 16 29 35 98 33 41 6 17 5 42 94 27 46 7 79 19 96 30 75 70 59 9 90 47 89 71 14 48 2 50 39 24 92 61 31 77 43 60 74 55 23 83 95 15 52 38 68
21 42 49 5 82 99 44 66 97 84 71 9 83 95 93 11 69 15 75 27 32 70 16 98 77 91 37 54 92 25 89 85 67 20 8 81 10 88 55 13 61 68 35 78 40 46 74 43 87 31 38 24 23 1 22 12 19 33 18 96 80 72 6 34 94 4 53 7 73 65 86 41 60 64 47 57 63 30 50 58 2 28 59 39 26 14 3 29 62 56 51 48 17 36 79 45 90 52 100 76
3 60 92 85 46 97 13 35 47 29 32 77 7 17 49 43 31 75 44 23 73 6 26 2 54 45 37 91 74 52 66 94 18 63 61 11 56 14 81 80 72 20 36 1 86 50 16 38 4 95 64 15 100 27 34 70 41 71 48 78 67 89 69 99 58 98 93 68 96 40 8 42 33 65 12 55 90 84 24 28 10 79 76 19 59 5 82 62 9 87 88 53 83 57 25 22 51 21 30 39
81 22 46 62 69 91 23 54 56 57 39 7 82 73 92 40 83 60 90 71 45 20 63 78 32 12 1 70 74 100 10 31 41 93 28 87 24 29 47 65 84 86 68 95 76 5 42 58 49 3 59 30 11 2 43 67 26 75 55 36 15 72 97 52 51 19 48 4 85 94 79 53 8 77 21 98 16 9 38 44 99 35 25 61 18 37 14 34 17 89 64 80 6 66 13 33 27 96 88 50
49 52 32 76 60 74 38 78 1 77 8 3 90 62 5 68 16 40 4 9 63 17 85 47 80 42 6 96 64 70 36 15 59 82 27 11 92 7 21 43 26 50 83 95 71 41 84 87 97 91 37 2 25 45 23 73 28 54 100 12 51 69 98 66 53 89 33 81 65 55 22 18 94 61 48 88 10 35 79 19 72 34 44 86 20 31 13 24 99 46 57 14 67 58 56 30 93 39 75 29
86 15 55 38 78 26 33 90 31 81 93 62 47 92 1 94 10 20 29 61 25 22 91 6 37 98 69 77 76 100 59 3 52 30 39 43 74 71 28 67 68 27 58 82 18 5 2 70 36 23 9 51 40 83 88 73 16 35 85 14 12 42 97 41 49 11 46 56 53 57 4 80 64 32 48 65 45 89 19 8 84 87 44 34 63 54 17 66 60 24 7 79 21 75 96 13 99 50 95 72
76 75 80 31 73 55 61 52 92 85 20 53 70 98 17 30 72 50 89 11 5 12 96 81 94 74 51 21 56 54 3 33 9 41 15 60 39 46 88 16 91 22 93 26 48 47 77 83 68 69 45 100 7 57 23 35 49 99 87 71 1 67 18 14 42 58 97 36 28 27 13 64 95 32 4 63 2 79 8 90 25 38 86 84 29 43 19 40 66 6 59 78 10 65 34 82 44 24 62 37
17 67 26 37 49 88 23 97 62 21 58 43 14 78 85 41 10 93 38 69 68 72 91 86 81 3 57 63 96 89 20 50 94 98 4 56 28 76 19 52 18 61 65 51 33 95 36 11 84 29 16 74 42 6 30 73 92 7 46 71 100 32 87 66 90 59 24 25 31 47 15 79 22 40 34 60 53 5 83 35 39 48 75 77 8 44 45 2 70 99 13 12 27 1 82 54 55 9 64 80
92 15 56 81 63 14 98 38 42 45 1 23 20 44 41 29 84 5 33 3 94 6 67 37 34 77 96 97 93 99 76 88 51 82 35 58 62 53 71 59 16 89 7 22 60 36 8 52 31 75 2 80 43 12 64 32 68 28 21 9 78 83 11 27 46 13 70 55 69 95 4 24 10 100 90 25 66 79 72 50 57 17 26 30 54 40 74 48 86 18 19 73 65 61 85 39 49 91 47 87
79 25 96 65 90 16 56 48 38 62 94 35 49 77 32 5 23 54 45 97 34 28 72 8 95 88 53 64 11 63 60 93 37 61 57 86 6 91 43 46 41 85 74 99 51 83 100 30 52 71 13 39 31 1 78 89 7 2 40 26 82 87 58 19 17 50 22 67 4 80 47 84 92 12 75 70 81 20 15 73 44 33 68 24 59 27 10 9 55 29 3 42 98 66 69 14 36 21 76 18
2 59 54 97 83 37 45 73 75 1 77 82 4 11 76 17 12 42 35 57 22 50 92 18 15 46 25 80 28 24 5 93 78 55 48 71 62 90 31 6 32 38 49 64 14 65 70 86 99 9 34 58 21 10 43 94 95 53 67 39 91 16 63 51 87 79 98 19 89 20 8 52 66 88 40 7 26 30 3 72 47 84 27 61 60 33 29 36 44 85 74 100 69 68 13 81 56 41 23 96
72 99 61 80 20 89 27 42 75 3 45 8 83 70 46 65 41 39 5 90 64 54 51 16 4 94 28 30 49 23 100 66 35 13 91 78 63 81 58 25 47 79 31 17 19 32 36 29 12 96 67 24 55 71 33 6 15 44 10 26 53 1 59 21 97 40 86 93 92 73 87 43 85 9 14 37 60 57 2 68 76 88 74 7 82 69 77 98 11 34 38 62 18 84 52 50 48 95 56 22
82 24 17 100 33 23 9 31 16 50 57 47 91 34 7 28 32 71 69 90 75 2 84 99 21 58 70 15 26 30 46 79 55 51 22 52 6 14 81 37 29 83 54 40 1 3 41 93 95 65 67 43 96 18 86 8 20 74 13 76 80 64 11 48 49 89 5 10 56 12 25 72 19 78 4 62 88 61 98 77 36 87 73 44 59 63 66 85 35 27 68 60 94 53 38 39 45 92 42 97
77 89 44 2 36 65 69 33 55 94 93 8 37 9 52 41 51 24 16 100 27 47 40 91 98 7 14 11 45 28 18 19 72 95 38 74 61 85 70 22 83 15 86 3 42 43 67 71 31 50 17 34 35 58 56 57 10 90 75 46 78 88 12 81 48 63 39 21 1 96 82 73 25 54 62 92 68 80 6 23 30 60 20 4 5 13 76 87 99 64 53 84 97 32 49 79 29 26 66 59
93 37 62 75 6 63 73 19 26 29 56 66 92 96 100 76 74 51 50 14 23 1 99 67 9 35 57 44 41 48 20 39 91 40 32 86 10 61 5 4 54 98 71 88 25 3 95 64 12 13 31 2 90 22 81 47 68 8 97 89 15 79 49 55 11 82 17 18 52 16 85 30 83 33 58 72 27 94 38 7 21 60 78 36 65 24 46 45 77 28 70 80 87 69 42 84 34 53 43 59
16 51 52 70 81 3 9 46 98 21 76 39 62 17 66 7 94 35 37 85 91 8 58 59 19 45 53 73 14 1 95 13 88 56 69 29 84 33 97 28 87 50 79 93 55 54 18 43 15 20 72 100 34 57 64 5 42 32 4 11 47 83 65 12 26 71 27 44 74 60 63 31 61 68 2 86 30 49 40 90 22 23 6 92 67 25 78 99 48 96 75 77 80 36 24 89 38 10 41 82
87 93 75 76 42 66 26 58 59 82 28 94 70 33 53 62 18 45 39 68 97 41 20 54 17 38 36 57 5 98 83 61 96 63 10 69 21 24 1 37 84 19 32 11 81 16 51 72 31 3 65 49 34 9 92 71 8 67 44 6 60 64 91 79 27 52 47 99 25 30 95 90 29 48 89 12 74 50 86 14 40 23 43 13 22 15 85 46 7 77 88 73 80 100 2 78 4 55 56 35
68 16 10 49 30 72 21 98 83 73 97 58 91 14 74 29 46 4 44 32 40 24 52 13 37 92 47 35 88 100 99 86 53 38 12 62 75 34 3 87 23 43 79 65 2 5 1 67 81 54 22 93 11 41 27 36 20 89 71 55 61 66 94 80 18 51 9 6 19 57 64 90 31 63 82 96 15 28 8 69 25 7 84 50 39 77 60 17 26 33 45 48 78 85 95 56 70 59 76 42
79 99 95 31 19 18 5 27 97 71 46 29 7 20 93 17 22 44 59 80 98 32 13 1 100 54 68 66 88 57 87 75 53 70 77 26 72 58 39 89 42 94 21 47 56 49 81 3 61 37 96 48 63 90 51 41 6 16 64 9 15 52 34 91 40 67 11 86 83 55 23 92 25 4 73 10 36 24 82 33 43 50 8 35 76 28 74 78 85 14 12 62 69 38 60 45 65 30 84 2
87 90 40 81 21 63 7 44 15 8 20 56 99 77 51 92 86 66 95 88 61 69 60 80 41 5 2 68 84 79 57 93 12 83 22 19 33 64 62 30 43 65 46 29 4 28 52 49 1 23 74 3 72 45 89 98 70 58 35 27 32 11 54 34 26 25 73 37 17 94 6 67 50 85 38 36 13 53 24 10 14 16 71 100 9 82 55 97 39 59 31 91 78 75 76 96 48 47 42 18
61 71 95 70 97 8 7 74 6 56 16 48 94 1 59 87 23 27 68 47 78 35 51 46 82 79 32 58 14 67 52 10 39 37 83 80 15 22 49 76 89 26 17 90 29 85 31 81 13 98 18 93 41 54 11 44 100 50 25 12 91 92 53 75 84 20 62 2 99 69 19 60 5 36 9 4 72 3 33 73 55 96 34 24 28 57 65 38 45 40 63 86 77 88 42 30 64 21 66 43
81 75 25 31 54 87 6 37 80 69 34 10 62 44 17 85 27 43 65 64 83 70 93 8 100 42 92 91 20 18 90 84 60 73 47 77 88 79 29 98 94 16 9 66 96 3 26 74 12 59 14 67 2 35 55 61 76 11 72 86 63 33 38 7 24 97 53 21 46 28 95 51 1 52 30 48 15 22 89 39 45 58 36 99 71 49 19 13 68 4 50 5 78 57 32 40 56 41 23 82
60 86 53 7 51 10 22 97 37 3 49 46 82 91 35 6 63 20 5 69 43 93 66 58 54 61 100 36 14 8 52 40 59 71 21 96 47 41 28 92 65 75 94 55 68 88 39 74 2 25 12 81 62 19 64 87 90 45 9 85 30 83 17 1 26 44 13 15 78 70 11 84 42 80 16 48 24 56 95 72 89 98 23 18 32 67 99 38 57 77 29 4 50 76 31 79 34 27 33 73
2 47 26 17 45 83 4 19 97 5 64 73 87 72 78 75 84 6 15 7 92 13 80 79 93 39 63 62 46 38 56 58 98 96 65 31 71 8 36 50 100 85 1 53 10 44 42 88 25 57 48 9 37 55 27 16 33 69 12 18 89 40 77 24 22 67 11 68 66 32 60 61 54 14 30 41 28 82 94 51 23 35 95 86 59 43 76 81 21 3 99 20 70 90 52 74 49 34 29 91
90 93 36 82 57 35 73 53 38 51 45 49 8 52 99 77 92 66 84 55 71 17 83 50 29 42 12 46 98 87 7 86 97 56 64 75 81 72 78 79 11 14 54 4 85 24 96 100 13 40 27 3 37 5 18 21 28 26 20 23 25 61 1 76 15 31 70 19 33 62 41 30 88 74 22 80 68 6 47 91 2 60 67 58 65 69 44 89 94 10 39 59 43 48 32 16 9 63 34 95
52 20 65 82 22 80 29 37 32 68 87 95 77 45 30 2 96 85 60 50 25 34 62 48 69 94 28 46 1 81 51 24 8 27 93 47 9 97 54 21 91 40 12 57 55 84 3 98 38 7 49 92 64 99 43 15 5 74 67 56 58 90 13 83 79 41 31 78 100 11 6 4 61 39 33 75 89 44 18 59 10 73 17 63 53 26 16 86 35 76 72 70 66 42 23 14 19 88 71 36
84 71 50 83 66 46 52 9 3 12 61 24 27 49 31 20 23 64 29 88 19 2 32 87 58 90 97 45 1 13 42 82 40 75 74 94 41 6 68 95 34 33 37 36 15 80 92 91 62 60 48 39 63 5 65 14 89 21 22 26 85 98 10 73 18 81 53 55 57 8 69 54 78 77 96 28 67 70 30 93 16 56 25 35 99 43 76 7 47 72 100 44 11 38 79 86 17 4 59 51
63 22 24 44 82 43 58 23 1 2 100 64 65 38 88 50 26 40 75 17 62 60 16 96 14 70 81 35 6 4 69 12 90 15 77 66 10 80 84 13 7 56 73 41 28 5 51 98 93 52 76 29 34 27 33 61 45 42 37 47 46 97 20 48 39 94 18 9 91 92 99 89 78 19 71 74 67 57 83 32 36 95 25 8 30 53 3 55 31 85 79 59 86 87 54 68 21 72 11 49
40 87 62 38 46 9 27 82 64 66 52 76 35 73 12 83 93 50 70 3 84 89 47 30 5 6 85 26 55 19 99 45 59 11 49 24 36 96 15 22 69 61 91 39 79 92 90 95 51 32 16 60 31 34 20 77 71 10 54 72 98 43 1 94 33 53 63 75 88 100 8 67 4 29 42 68 2 7 13 80 25 58 18 17 28 37 21 78 56 97 23 86 81 65 57 14 41 44 74 48
50 96 24 16 62 63 37 42 90 6 92 80 91 27 75 40 26 34 13 47 32 44 55 77 67 3 18 38 46 86 23 87 100 59 95 84 8 94 82 10 69 14 22 73 36 52 9 61 48 76 54 56 93 64 89 83 51 39 4 97 30 70 7 25 53 58 57 81 45 15 71 33 11 12 35 99 21 1 31 49 78 65 29 20 60 98 19 79 2 17 85 68 66 74 43 5 88 28 41 72
69 19 65 70 7 49 52 85 50 27 37 25 76 38 89 55 57 36 84 97 41 74 62 15 32 13 20 67 86 12 47 91 21 3 68 31 82 9 83 58 64 72 88 87 96 60 33 4 11 43 39 46 5 24 71 100 77 6 79 8 61 98 73 44 66 93 40 26 29 99 1 14 54 75 51 10 90 2 22 18 78 45 17 81 48 56 30 92 80 53 42 95 63 34 16 35 28 23 59 94
86 10 12 16 8 67 55 26 62 61 30 23 91 77 31 97 34 32 85 71 44 78 48 58 74 35 47 64 28 66 37 6 94 7 27 49 89 5 84 42 40 20 63 68 83 25 18 46 82 51 38 9 22 88 54 4 96 90 14 2 95 75 39 21 79 43 87 15 76 57 53 17 59 29 3 33 99 1 92 36 98 72 52 41 50 19 45 56 13 80 69 70 81 73 60 65 100 11 93 24
28 13 67 69 55 86 9 42 49 90 74 44 26 7 54 6 38 59 58 82 96 79 65 72 98 66 10 34 20 70 41 37 63 47 27 45 83 52 24 15 1 23 14 68 100 22 97 89 64 92 8 56 16 88 57 18 91 60 36 62 77 61 25 43 81 84 95 94 32 53 12 99 78 73 87 76 40 39 33 75 31 11 4 85 46 21 19 30 71 93 80 50 5 3 51 17 35 2 48 29
20 57 44 68 96 27 6 42 72 82 87 1 66 90 59 24 25 58 30 63 32 5 86 56 31 26 51 34 33 19 45 69 60 15 22 98 62 28 47 95 39 38 89 77 53 100 12 18 10 91 92 70 43 83 81 36 2 13 61 75 29 23 54 74 41 4 55 46 21 78 97 17 84 80 65 94 73 99 35 67 52 79 49 85 14 64 40 48 88 7 71 9 8 37 3 50 11 93 76 16
69 78 19 76 32 53 52 4 73 1 50 98 49 59 55 85 83 43 89 24 29 25 80 41 42 88 11 96 16 26 36 14 90 47 6 72 35 51 65 44 92 75 22 77 93 71 37 57 20 95 67 81 8 79 97 3 34 87 62 9 63 70 48 5 27 64 46 58 61 13 10 21 15 74 45 31 30 99 100 18 2 17 33 56 94 39 23 91 82 7 86 12 60 38 28 54 66 68 84 40
81 96 25 19 43 54 74 78 76 32 50 75 20 21 55 87 6 66 84 3 69 38 97 16 4 34 45 72 28 9 56 92 33 35 62 42 8 61 85 64 27 49 70 7 86 30 100 18 98 24 15 57 60 47 52 37 94 11 77 10 22 67 68 59 79 89 2 71 26 93 13 99 91 53 1 44 65 14 95 82 40 46 88 63 73 51 80 5 48 29 58 39 12 17 90 23 31 36 83 41
15 54 58 66 76 5 2 34 35 95 73 39 50 4 80 82 55 75 31 71 20 86 9 32 6 77 61 23 24 26 29 57 79 36 52 69 49 8 7 83 97 18 14 56 99 45 94 72 33 70 42 12 68 3 11 78 10 13 81 74 64 93 53 22 100 84 98 65 47 88 59 21 89 60 43 30 28 51 16 87 91 40 17 85 19 96 46 37 90 44 67 27 92 41 38 1 25 62 63 48
99 15 51 31 13 5 38 79 94 61 90 30 16 45 72 23 22 58 29 3 33 46 44 78 64 84 10 68 56 87 18 6 98 7 20 74 52 27 39 42 24 66 71 77 81 34 67 69 95 62 48 60 63 92 97 91 65 54 83 21 37 40 49 25 36 59 89 82 14 100 32 55 1 75 8 28 57 41 9 86 50 26 70 43 73 35 4 19 11 85 17 76 53 12 2 88 80 96 47 93
67 71 84 82 100 16 89 25 21 6 87 96 45 69 24 63 83 97 50 44 7 30 72 9 74 38 81 20 88 17 10 62 94 31 78 26 36 43 14 86 29 37 98 79 99 12 73 60 61 77 41 23 33 28 85 42 35 51 5 68 90 57 47 59 58 18 93 56 80 3 40 70 19 91 54 53 15 8 66 27 75 65 11 34 55 13 39 22 4 95 46 64 48 2 1 32 49 76 92 52
50 8 6 66 36 84 71 43 78 74 45 59 11 42 30 20 57 28 15 61 5 75 1 65 31 16 21 34 63 19 35 4 37 99 53 10 56 64 48 98 70 41 51 40 3 33 49 13 54 47 14 17 58 22 44 87 93 29 81 60 89 100 62 72 27 82 26 32 55 79 12 46 77 69 83 95 38 7 85 73 94 76 2 80 86 67 68 23 9 52 96 24 18 97 25 92 39 91 90 88
62 93 59 26 24 89 40 70 39 44 20 99 68 66 31 22 54 90 69 38 87 29 84 36 58 19 94 67 30 52 65 35 98 17 77 25 21 80 27 76 75 74 16 55 8 51 85 9 18 91 41 100 14 53 83 92 43 33 1 71 73 37 10 88 60 95 45 97 48 34 6 23 32 46 78 63 81 28 4 13 5 57 50 72 86 7 79 61 2 3 82 64 11 42 15 12 49 96 56 47
56 22 41 24 66 98 20 37 62 73 43 34 42 53 65 63 92 79 2 47 28 23 5 1 90 67 94 70 88 78 18 96 52 82 51 36 48 16 83 77 40 32 93 21 11 35 50 39 54 31 75 60 27 89 59 14 61 64 74 85 25 46 30 71 95 17 72 76 99 81 3 91 45 69 4 6 10 55 38 9 12 7 84 33 86 100 26 15 97 8 44 58 80 29 87 57 68 49 19 13
77 86 49 22 82 48 53 25 72 57 38 17 75 81 41 58 21 87 43 67 50 8 32 29 7 85 47 23 92 79 74 46 10 34 78 6 59 24 1 70 60 4 11 76 84 18 31 88 35 9 96 62 90 51 12 66 80 89 13 55 2 40 83 100 26 42 5 16 91 73 28 37 54 71 99 36 20 44 64 3 45 39 61 65 93 33 27 69 94 95 52 14 56 63 30 19 97 68 15 98
89 63 82 47 32 58 53 78 31 44 16 23 43 66 87 49 97 92 20 51 35 1 10 64 80 2 99 15 5 50 72 42 9 96 77 19 22 88 45 13 55 28 24 76 90 4 62 91 27 41 56 38 75 65 26 71 34 6 17 21 14 84 95 48 83 12 40 69 29 61 36 52 54 79 33 57 46 94 98 39 3 85 67 100 18 25 70 93 59 86 8 74 7 37 11 68 30 73 60 81
59 15 50 81 84 63 65 58 82 80 96 20 79 27 22 95 39 28 14 72 34 18 99 57 19 47 45 60 54 92 41 76 40 9 6 94 37 4 98 88 68 48 10 36 74 71 89 53 16 73 12 49 23 86 32 78 7 66 64 69 91 56 83 30 25 21 17 3 85 87 2 33 61 26 1 38 67 43 46 35 11 90 62 24 13 77 42 44 29 8 31 51 5 70 100 55 75 97 52 93
